,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,month
1964,Resort Hotel,0,76,2015,September,39,24,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,0,Transient,74.7,0,0,Check-Out,2015-09-29,9
1965,Resort Hotel,0,75,2015,September,39,24,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Contract,55.43,0,1,Check-Out,2015-10-01,10
1966,Resort Hotel,0,115,2015,September,39,24,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,48.54,0,0,Check-Out,2015-10-01,10
1967,Resort Hotel,0,84,2015,September,39,24,2,8,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Contract,83.8,0,1,Check-Out,2015-10-04,10
1968,Resort Hotel,0,77,2015,September,39,24,4,10,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,43.93,0,0,Check-Out,2015-10-08,10
1969,Resort Hotel,1,7,2015,September,39,25,0,1,3,0.0,0,BB,PRT,Direct,Direct,0,0,0,C,G,0,No Deposit,0,Transient,129.0,0,0,Canceled,2015-09-23,9
1970,Resort Hotel,0,0,2015,September,39,25,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Group,80.1,0,0,Check-Out,2015-09-26,9
1971,Resort Hotel,0,16,2015,September,39,25,0,1,1,0.0,0,SC,PRT,Direct,Direct,0,0,0,A,A,4,No Deposit,0,Transient-Party,80.0,0,1,Check-Out,2015-09-26,9
1972,Resort Hotel,0,2,2015,September,39,25,0,1,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,173.0,1,0,Check-Out,2015-09-26,9
1973,Resort Hotel,0,16,2015,September,39,25,0,1,1,0.0,0,SC,PRT,Direct,Direct,0,0,0,A,A,4,No Deposit,0,Transient-Party,80.0,0,1,Check-Out,2015-09-26,9
1974,Resort Hotel,0,0,2015,September,39,25,0,1,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,89.0,0,0,Check-Out,2015-09-26,9
1975,Resort Hotel,0,9,2015,September,39,25,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,0,Transient,108.5,1,1,Check-Out,2015-09-27,9
1976,Resort Hotel,0,8,2015,September,39,25,0,2,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,0,Transient,136.5,0,1,Check-Out,2015-09-27,9
1977,Resort Hotel,1,109,2015,September,39,25,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,83.0,0,0,Canceled,2015-06-19,6
1978,Resort Hotel,0,9,2015,September,39,25,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,0,Transient,96.5,0,1,Check-Out,2015-09-27,9
1979,Resort Hotel,0,8,2015,September,39,25,0,2,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,0,Transient,142.5,1,1,Check-Out,2015-09-27,9
1980,Resort Hotel,1,60,2015,September,39,25,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,95.0,0,2,Canceled,2015-09-08,9
1981,Resort Hotel,0,79,2015,September,39,25,2,3,2,0.0,0,BB,IRL,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,89.0,0,1,Check-Out,2015-09-30,9
1982,Resort Hotel,0,79,2015,September,39,25,2,3,2,0.0,0,BB,IRL,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,89.0,0,1,Check-Out,2015-09-30,9
1983,Resort Hotel,1,67,2015,September,39,25,2,4,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,109.0,0,2,Canceled,2015-08-31,8
1984,Resort Hotel,1,74,2015,September,39,25,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,89.06,0,3,Canceled,2015-07-18,7
1985,Resort Hotel,0,119,2015,September,39,25,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,72.14,0,0,Check-Out,2015-10-02,10
1986,Resort Hotel,0,51,2015,September,39,25,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,90.49,0,1,Check-Out,2015-10-02,10
1987,Resort Hotel,0,106,2015,September,39,25,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,53.68,0,1,Check-Out,2015-10-02,10
1988,Resort Hotel,0,119,2015,September,39,25,2,6,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,0,Transient,85.5,1,1,Check-Out,2015-10-03,10
1989,Resort Hotel,1,74,2015,September,39,25,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,89.06,0,3,Canceled,2015-07-18,7
1990,Resort Hotel,0,39,2015,September,39,26,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,80.08,0,1,Check-Out,2015-09-27,9
1991,Resort Hotel,0,1,2015,September,39,26,1,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,H,0,No Deposit,0,Transient,89.0,0,1,Check-Out,2015-09-28,9
1992,Resort Hotel,1,37,2015,September,39,26,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,114.0,0,3,Canceled,2015-08-20,8
1993,Resort Hotel,1,37,2015,September,39,26,1,1,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,119.0,0,4,Canceled,2015-08-20,8
1994,Resort Hotel,0,10,2015,September,39,26,1,1,2,0.0,0,BB,GBR,Corporate,Corporate,0,0,0,E,F,0,No Deposit,0,Transient-Party,104.72,0,0,Check-Out,2015-09-28,9
1995,Resort Hotel,1,75,2015,September,39,26,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,73.35,0,1,Canceled,2015-07-17,7
1996,Resort Hotel,1,59,2015,September,39,26,1,1,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,74.0,0,0,Canceled,2015-08-24,8
1997,Resort Hotel,1,61,2015,September,39,26,2,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,79.0,0,0,Canceled,2015-08-27,8
1998,Resort Hotel,1,61,2015,September,39,26,2,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,79.0,0,2,Canceled,2015-08-27,8
1999,Resort Hotel,1,61,2015,September,39,26,2,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,94.0,0,1,Canceled,2015-09-01,9
2000,Resort Hotel,0,44,2015,September,39,26,2,1,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,E,G,0,No Deposit,0,Transient,116.0,0,1,Check-Out,2015-09-29,9
2001,Resort Hotel,0,47,2015,September,39,26,2,3,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient,82.8,0,1,Check-Out,2015-10-01,10
2002,Resort Hotel,0,64,2015,September,39,26,2,4,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,73.5,0,1,Check-Out,2015-10-02,10
2003,Resort Hotel,1,354,2015,September,39,26,2,5,26,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Group,0.0,0,0,Canceled,2015-01-02,1
2004,Resort Hotel,0,98,2015,September,39,26,2,5,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,0,Transient,128.42,1,0,Check-Out,2015-10-03,10
2005,Resort Hotel,0,136,2015,September,39,26,2,5,2,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,55.09,0,0,Check-Out,2015-10-03,10
2006,Resort Hotel,0,116,2015,September,39,26,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,0,Transient,93.86,0,0,Check-Out,2015-10-03,10
2007,Resort Hotel,1,54,2015,September,39,26,2,6,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,69.13,0,1,Canceled,2015-09-16,9
2008,Resort Hotel,0,41,2015,September,40,27,2,2,2,0.0,0,BB,CN,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,122.0,1,1,Check-Out,2015-10-01,10
2009,Resort Hotel,0,11,2015,September,40,27,1,0,2,0.0,0,BB,DEU,Corporate,Corporate,0,0,0,D,D,0,No Deposit,0,Transient-Party,88.4,0,0,Check-Out,2015-09-28,9
2010,Resort Hotel,0,32,2015,September,40,27,1,0,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,94.5,0,0,Check-Out,2015-09-28,9
2011,Resort Hotel,1,73,2015,September,40,27,2,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,78.6,0,2,Canceled,2015-08-04,8
2012,Resort Hotel,0,53,2015,September,40,27,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,0,Transient,85.08,0,2,Check-Out,2015-10-02,10
2013,Resort Hotel,0,100,2015,September,40,27,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,55.43,0,0,Check-Out,2015-10-04,10
2014,Resort Hotel,0,73,2015,September,40,27,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Contract,93.43,0,0,Check-Out,2015-10-04,10
2015,Resort Hotel,0,177,2015,September,40,27,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,36.13,0,0,Check-Out,2015-10-04,10
2016,Resort Hotel,0,51,2015,September,40,27,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Contract,55.43,0,1,Check-Out,2015-10-04,10
2017,Resort Hotel,1,81,2015,September,40,27,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,66.29,0,0,Canceled,2015-07-17,7
2018,Resort Hotel,0,47,2015,September,40,27,2,5,2,0.0,0,HB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Contract,90.74,0,0,Check-Out,2015-10-04,10
2019,Resort Hotel,1,81,2015,September,40,27,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,66.29,0,0,Canceled,2015-07-20,7
2020,Resort Hotel,0,163,2015,September,40,27,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,38.25,0,0,Check-Out,2015-10-04,10
2021,Resort Hotel,0,59,2015,September,40,27,2,5,2,0.0,0,HB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,106.31,0,2,Check-Out,2015-10-04,10
2022,Resort Hotel,1,55,2015,September,40,27,3,5,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,74.2,0,0,Canceled,2015-09-21,9
2023,Resort Hotel,0,97,2015,September,40,27,4,6,2,0.0,0,HB,IRL,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,93.2,0,0,Check-Out,2015-10-07,10
2024,Resort Hotel,0,85,2015,September,40,27,4,8,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,83.67,0,1,Check-Out,2015-10-09,10
2025,Resort Hotel,0,177,2015,September,40,27,4,10,1,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,42.23,0,0,Check-Out,2015-10-11,10
2026,Resort Hotel,0,0,2015,September,40,28,1,0,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,68.53,1,1,Check-Out,2015-09-29,9
2027,Resort Hotel,0,0,2015,September,40,28,1,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,86.1,1,2,Check-Out,2015-09-30,9
2028,Resort Hotel,1,80,2015,September,40,28,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,63.14,0,1,Canceled,2015-07-13,7
2029,Resort Hotel,1,77,2015,September,40,28,1,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,74.6,0,1,Canceled,2015-07-25,7
2030,Resort Hotel,0,69,2015,September,40,28,1,3,1,0.0,0,BB,LVA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,60.5,0,2,Check-Out,2015-10-02,10
2031,Resort Hotel,1,80,2015,September,40,28,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,69.5,0,2,Canceled,2015-07-20,7
2032,Resort Hotel,1,77,2015,September,40,28,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,55.44,0,1,Canceled,2015-07-25,7
2033,Resort Hotel,0,56,2015,September,40,28,1,3,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,44.5,0,0,Check-Out,2015-10-02,10
2034,Resort Hotel,1,77,2015,September,40,28,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,55.44,0,1,Canceled,2015-07-25,7
2035,Resort Hotel,1,80,2015,September,40,28,1,3,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,55.44,0,1,Canceled,2015-07-13,7
2036,Resort Hotel,1,80,2015,September,40,28,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,55.44,0,1,Canceled,2015-07-13,7
2037,Resort Hotel,1,98,2015,September,40,28,1,3,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,99.5,0,0,Canceled,2015-07-06,7
2038,Resort Hotel,1,56,2015,September,40,28,2,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,108.09,0,2,Canceled,2015-09-10,9
2039,Resort Hotel,0,60,2015,September,40,28,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Contract,68.0,0,1,Check-Out,2015-10-05,10
2040,Resort Hotel,0,77,2015,September,40,28,2,5,2,0.0,0,HB,POL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,78.1,0,2,Check-Out,2015-10-05,10
2041,Resort Hotel,0,53,2015,September,40,28,2,5,2,0.0,0,HB,AUT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,70.5,0,0,Check-Out,2015-10-05,10
2042,Resort Hotel,0,72,2015,September,40,28,3,5,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,76.5,1,2,Check-Out,2015-10-06,10
2043,Resort Hotel,1,119,2015,September,40,28,1,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,66.8,0,0,Canceled,2015-06-02,6
2044,Resort Hotel,0,164,2015,September,40,28,3,9,2,0.0,0,BB,POL,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,39.24,0,0,Check-Out,2015-10-10,10
2045,Resort Hotel,1,64,2015,September,40,29,0,5,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,48.78,0,1,Canceled,2015-09-03,9
2046,Resort Hotel,1,89,2015,September,40,29,1,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,62.0,0,2,Canceled,2015-07-11,7
2047,Resort Hotel,1,57,2015,September,40,29,2,5,1,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,54.4,0,1,Canceled,2015-09-14,9
2048,Resort Hotel,0,54,2015,September,40,29,2,5,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,56.59,0,0,Check-Out,2015-10-06,10
2049,Resort Hotel,0,172,2015,September,40,29,2,5,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Contract,59.03,0,2,Check-Out,2015-10-06,10
2050,Resort Hotel,0,60,2015,September,40,29,0,4,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,G,0,No Deposit,0,Transient,62.0,0,0,Check-Out,2015-10-03,10
2051,Resort Hotel,1,13,2015,September,40,29,2,5,2,0.0,0,FB,PRT,Direct,Direct,0,0,0,F,F,3,No Deposit,0,Transient,148.12,0,0,No-Show,2015-09-29,9
2052,Resort Hotel,0,165,2015,September,40,29,2,5,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,44.5,0,0,Check-Out,2015-10-06,10
2053,Resort Hotel,1,57,2015,September,40,29,2,5,1,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,54.4,0,1,Canceled,2015-09-14,9
2054,Resort Hotel,0,55,2015,September,40,29,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,44.5,0,1,Check-Out,2015-10-06,10
2055,Resort Hotel,1,76,2015,September,40,29,2,6,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,81.45,0,1,Canceled,2015-09-01,9
2056,Resort Hotel,0,81,2015,September,40,29,2,6,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,81.75,0,3,Check-Out,2015-10-07,10
2057,Resort Hotel,1,76,2015,September,40,29,2,6,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,81.45,0,1,Canceled,2015-09-01,9
2058,Resort Hotel,0,96,2015,September,40,29,2,7,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,48.8,0,2,Check-Out,2015-10-08,10
2059,Resort Hotel,0,61,2015,September,40,29,2,10,2,0.0,0,HB,BLR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,80.1,0,2,Check-Out,2015-10-11,10
2060,Resort Hotel,0,19,2015,September,40,30,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,F,F,1,No Deposit,0,Transient,106.0,0,1,Check-Out,2015-10-01,10
2061,Resort Hotel,0,50,2015,September,40,30,0,1,1,1.0,0,BB,PRT,Direct,Direct,0,0,0,A,E,0,No Deposit,0,Transient,104.0,0,0,Check-Out,2015-10-01,10
2062,Resort Hotel,0,0,2015,September,40,30,0,1,2,0.0,0,BB,DEU,Corporate,Corporate,0,0,0,G,G,0,No Deposit,0,Transient,90.1,0,0,Check-Out,2015-10-01,10
2063,Resort Hotel,0,2,2015,September,40,30,0,2,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,H,1,No Deposit,0,Transient,55.5,0,1,Check-Out,2015-10-02,10
2064,Resort Hotel,0,2,2015,September,40,30,0,3,1,0.0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,58.5,0,0,Check-Out,2015-10-03,10
2065,Resort Hotel,0,2,2015,September,40,30,0,3,1,0.0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,58.5,0,0,Check-Out,2015-10-03,10
2066,Resort Hotel,0,55,2015,September,40,30,0,3,2,0.0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient-Party,73.0,0,0,Check-Out,2015-10-03,10
2067,Resort Hotel,0,56,2015,September,40,30,0,3,2,0.0,0,BB,LTU,Online TA,TA/TO,0,0,0,A,H,0,No Deposit,0,Transient,55.8,0,2,Check-Out,2015-10-03,10
2068,Resort Hotel,0,2,2015,September,40,30,0,3,1,0.0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,58.5,0,0,Check-Out,2015-10-03,10
2069,Resort Hotel,0,2,2015,September,40,30,0,3,1,0.0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,58.5,0,0,Check-Out,2015-10-03,10
2070,Resort Hotel,0,55,2015,September,40,30,0,3,2,0.0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,73.0,0,0,Check-Out,2015-10-03,10
2071,Resort Hotel,0,55,2015,September,40,30,0,3,2,0.0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient-Party,73.0,0,0,Check-Out,2015-10-03,10
2072,Resort Hotel,1,55,2015,September,40,30,0,3,1,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,67.5,0,0,Canceled,2015-09-28,9
2073,Resort Hotel,1,2,2015,September,40,30,0,3,1,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,13.0,0,0,Canceled,2015-09-28,9
2074,Resort Hotel,0,54,2015,September,40,30,2,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,0,Transient,64.33,0,1,Check-Out,2015-10-06,10
2075,Resort Hotel,1,142,2015,September,40,30,2,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,79.83,0,1,Canceled,2015-06-15,6
2076,Resort Hotel,0,51,2015,September,40,30,2,4,2,0.0,1,HB,PRT,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,0,Transient,100.33,1,2,Check-Out,2015-10-06,10
2077,Resort Hotel,0,49,2015,September,40,30,2,5,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,44.5,0,0,Check-Out,2015-10-07,10
2078,Resort Hotel,0,93,2015,September,40,30,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,71.93,0,0,Check-Out,2015-10-07,10
2079,Resort Hotel,0,48,2015,September,40,30,2,5,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,52.73,0,0,Check-Out,2015-10-07,10
2080,Resort Hotel,1,68,2015,September,40,30,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,58.57,0,0,Canceled,2015-08-12,8
2081,Resort Hotel,0,92,2015,September,40,30,2,5,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,48.0,0,1,Check-Out,2015-10-07,10
2082,Resort Hotel,0,97,2015,September,40,30,2,5,2,0.0,0,BB,ROU,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,62.43,1,2,Check-Out,2015-10-07,10
2083,Resort Hotel,0,48,2015,September,40,30,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,52.73,0,0,Check-Out,2015-10-07,10
2084,Resort Hotel,0,58,2015,September,40,30,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,44.27,0,1,Check-Out,2015-10-07,10
2085,Resort Hotel,1,70,2015,September,40,30,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,58.57,0,0,Canceled,2015-08-12,8
2086,Resort Hotel,0,41,2015,September,40,30,4,10,1,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,54.4,0,0,Check-Out,2015-10-14,10
2087,Resort Hotel,0,0,2015,October,40,1,0,1,3,0.0,0,BB,LUX,Online TA,TA/TO,0,0,0,A,G,0,No Deposit,0,Transient-Party,120.0,0,2,Check-Out,2015-10-02,10
2088,Resort Hotel,1,63,2015,October,40,1,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,68.4,0,2,Canceled,2015-09-08,9
2089,Resort Hotel,0,44,2015,October,40,1,0,3,2,1.0,0,HB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,118.5,0,2,Check-Out,2015-10-04,10
2090,Resort Hotel,0,19,2015,October,40,1,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,0,Transient,87.0,0,1,Check-Out,2015-10-04,10
2091,Resort Hotel,0,57,2015,October,40,1,0,3,1,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient,48.3,1,2,Check-Out,2015-10-04,10
2092,Resort Hotel,0,24,2015,October,40,1,0,3,1,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,93.0,1,2,Check-Out,2015-10-04,10
2093,Resort Hotel,0,22,2015,October,40,1,1,3,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,E,E,0,No Deposit,0,Transient,65.0,0,1,Check-Out,2015-10-05,10
2094,Resort Hotel,0,51,2015,October,40,1,1,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,56.0,0,3,Check-Out,2015-10-05,10
2095,Resort Hotel,0,23,2015,October,40,1,1,3,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,E,E,0,No Deposit,0,Transient,65.0,0,1,Check-Out,2015-10-05,10
2096,Resort Hotel,0,79,2015,October,40,1,2,3,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Contract,66.0,0,0,Check-Out,2015-10-06,10
2097,Resort Hotel,0,48,2015,October,40,1,2,3,2,0.0,0,HB,BEL,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,0,Transient,86.0,0,1,Check-Out,2015-10-06,10
2098,Resort Hotel,0,51,2015,October,40,1,2,3,1,1.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,74.4,0,0,Check-Out,2015-10-06,10
